ID,EDO,MES,ANIO,MPIO,HORA,MINUTOS,DIA,DIASEMANA,URBANA,SUBURBANA,TIPACCID,AUTOMOVIL,CAMPASAJ,MICROBUS,PASCAMION,OMNIBUS,TRANVIA,CAMIONETA,CAMION,TRACTOR,FERROCARRI,MOTOCICLET,BICICLETA,OTROVEHIC,CAUSAACCI,CAPAROD,SEXO,ALIENTO,CINTURON,EDAD,CONDMUERTO,CONDHERIDO,PASAMUERTO,PASAHERIDO,PEATMUERTO,PEATHERIDO,CICLMUERTO,CICLHERIDO,OTROMUERTO,OTROHERIDO,TOTMUERTOS,TOTHERIDOS,CLASE,CALLE1,CALLE2,CARRETERA,LONGITUD,LATITUD,OID
1086130-999-0,31,1,2023,50,3,2,1,7,2,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,41,0,1,0,0,0,0,0,0,0,0,0,1,2,28,87,,-89.5987697,20.94518257,259257
1086130-999-1,31,1,2023,50,4,50,1,7,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,7,33,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO MANUEL BERZUNZA,35,,-89.56100761,20.99887613,259258
1086130-999-2,31,1,2023,50,6,28,1,7,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,22,0,0,0,0,0,0,0,0,0,0,0,0,3,JUAN PABLO II,,,-89.67728279,20.95915102,259259
1086130-999-3,31,1,2023,50,7,11,1,7,2,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,5,8,21,0,2,0,1,0,0,0,0,0,0,0,3,2,127,127,,-89.63779276,20.92881351,259260
1086130-999-4,31,1,2023,50,7,54,1,7,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,33,0,1,0,0,0,0,0,0,0,0,0,1,2,96,59 G,,-89.64627291,20.97763703,259261
1086130-999-5,31,1,2023,50,8,55,1,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,1,0,0,0,0,0,0,0,0,0,1,2,50,179,,-89.61983021,20.90092521,259262
1086130-999-6,31,1,2023,50,9,26,1,7,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,23,0,1,0,1,0,0,0,0,0,0,0,2,2,44,HIDALGO (21),,-89.64472304,20.98952838,259263
1086130-999-7,31,1,2023,50,10,36,1,7,2,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4,8,22,0,1,0,1,0,0,0,0,0,0,0,2,2,95,70,,-89.70129151,20.98745303,259264
1086130-999-8,31,1,2023,50,12,8,1,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,103,74,,-89.70538438,20.98766135,259265
1086130-999-9,31,1,2023,50,15,26,1,7,2,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,5,8,31,0,1,0,0,0,0,0,0,0,0,0,1,2,22,22,,-89.67818988,20.96278679,259266
1086130-999-10,31,1,2023,50,20,30,1,7,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,54,0,0,0,0,0,0,0,0,0,0,0,0,3,52,73 A,,-89.61986853,20.95791364,259267
1086130-999-11,31,1,2023,50,22,33,1,7,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,60,0,0,0,0,0,0,0,0,0,0,0,0,3,10,41,,-89.59286529,20.97816368,259268
1086130-999-12,31,1,2023,50,0,34,2,1,1,0,10,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,6,9,0,0,2,0,2,0,0,0,0,0,0,0,4,2,22,41,,-89.57509046,20.98358267,259269
1086130-999-13,31,1,2023,50,1,55,2,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,36,0,0,0,0,0,0,0,0,0,0,0,0,3,80 A,149,,-89.64224934,20.91994663,259270
1086130-999-14,31,1,2023,50,2,54,2,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,7,22,0,0,0,0,0,0,0,0,0,0,0,0,3,158,154 DIAGONAL,,-89.54144689,20.98305461,259271
1086130-999-15,31,1,2023,50,13,6,2,1,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,60,0,0,0,0,0,0,0,0,0,0,0,0,3,42,,,-89.65470227,21.01302503,259272
1086130-999-16,31,1,2023,50,17,57,2,1,1,0,11,1,0,0,0,0,0,0,0,0,0,0,1,0,5,1,2,4,9,58,0,0,0,0,0,0,0,1,0,0,0,1,2,20,3 G,,-89.67273463,20.9838323,259273
1086130-999-17,31,1,2023,50,18,21,2,1,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4,8,23,0,1,0,0,0,0,0,0,0,0,0,1,2,149,80 A,,-89.64553742,20.92061931,259274
1086130-999-18,31,1,2023,50,21,1,2,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,47,0,0,0,0,0,0,0,0,0,0,0,0,3,42,53 D,,-89.64228422,21.02759686,259275
1086130-999-19,31,1,2023,50,21,7,2,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,9,52,0,0,0,0,0,1,0,0,0,0,0,1,2,16,31,,-89.60967078,20.99766872,259276
1086130-999-20,31,1,2023,50,7,8,3,2,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,32,0,1,0,1,0,0,0,0,0,0,0,2,2,64,77,,-89.62814616,20.95689407,259277
1086130-999-21,31,1,2023,50,7,30,3,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,72,72,,-89.68419219,21.02315773,259278
1086130-999-22,31,1,2023,50,21,42,3,2,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,9,46,0,0,0,0,0,0,0,0,0,0,0,0,3,TECNOLÓGICO (60),23,,-89.6262995,21.02565105,259279
1086130-999-23,31,1,2023,50,0,38,4,3,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,18,,-89.65251121,20.9654554,259280
1086130-999-24,31,1,2023,50,8,22,4,3,2,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,70 A,17 C,,-89.68723979,21.01454617,259281
1086130-999-25,31,1,2023,50,17,26,4,3,2,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,5,9,24,0,1,0,0,0,0,0,0,0,0,0,1,2,TECNOLÓGICO (60),19 A,,-89.62397124,21.01219709,259282
1086130-999-27,31,1,2023,50,12,26,5,4,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,4,9,24,0,0,0,0,0,1,0,0,0,0,0,1,2,35,DAMASCO,,-89.57015139,20.99880895,259283
1086130-999-28,31,1,2023,50,14,4,5,4,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,36,0,0,0,0,0,0,0,0,0,0,0,0,3,32,77 A,,-89.60924217,20.95149989,259284
1086130-999-29,31,1,2023,50,3,48,6,5,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,61 A,120,,-89.72667103,21.00080372,259285
1086130-999-30,31,1,2023,50,7,13,6,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4,8,26,0,1,0,0,0,0,0,0,0,0,0,1,2,LICENCIADO MANUEL BERZUNZA,,,-89.56505866,21.02084924,259286
1086130-999-31,31,1,2023,50,12,8,6,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,31,0,0,0,0,0,0,0,0,0,0,0,0,3,67,72,,-89.63263922,20.96434507,259287
1086130-999-32,31,1,2023,50,13,2,6,5,1,0,10,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,3,5,8,33,0,2,0,1,0,0,0,0,0,0,0,3,2,108,53,,-89.65960352,21.07750554,259288
1086130-999-33,31,1,2023,50,14,18,6,5,1,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,5,8,64,0,1,0,0,0,0,0,0,0,0,0,1,2,70,70,,-89.69062043,21.00678742,259289
1086130-999-34,31,1,2023,50,17,8,6,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,114,77,,-89.72598891,20.99423372,259290
1086130-999-35,31,1,2023,50,21,27,6,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,30,0,1,0,0,0,0,0,0,0,0,0,1,2,ITZÁES (86 B),90,,-89.64262184,20.95753781,259291
1086130-999-37,31,1,2023,50,23,20,6,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,7,46,0,0,0,0,0,0,0,0,0,0,0,0,3,50,59,,-89.67993072,20.99254334,259292
1086130-999-38,31,1,2023,50,13,21,7,6,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,5,9,25,0,1,0,0,0,0,0,0,0,0,0,1,2,50,153,,-89.6211415,20.91513982,259293
1086130-999-39,31,1,2023,50,13,38,7,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,47,0,0,0,0,0,0,0,0,0,0,0,0,3,24,25,,-89.57234172,21.00542618,259294
1086130-999-40,31,1,2023,50,14,0,7,6,1,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,5,8,26,0,1,0,0,0,0,0,0,0,0,0,1,2,36,15,,-89.57323411,20.9787584,259295
1086130-999-41,31,1,2023,50,15,36,7,6,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,7,40,0,0,0,0,0,0,0,0,0,0,0,0,3,54,69,,-89.6202602,20.96173799,259296
1086130-999-42,31,1,2023,50,20,30,7,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,59,0,2,0,1,0,0,0,0,0,0,0,3,2,FUERZA AEREA(CALLE 111),81 B,,-89.64938296,20.94791658,259297
1086130-999-43,31,1,2023,50,21,29,7,6,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,MÉRIDA 2000 (128 PONIENTE),MÉRIDA 2000,,-89.66400917,20.97424913,259298
1086130-999-44,31,1,2023,50,22,45,7,6,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,56,0,1,0,0,0,0,0,0,0,0,0,1,2,22,39,,-89.57499927,20.9845844,259299
1086130-999-45,31,1,2023,50,23,2,7,6,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,46,0,0,0,0,0,0,0,0,0,0,0,0,3,106,39,,-89.7162318,21.0047492,259300
1086130-999-46,31,1,2023,50,1,0,8,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33 B,52,,-89.61448788,20.98278642,259301
1086130-999-47,31,1,2023,50,2,46,8,7,2,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,BENITO JUÁREZ 21,,-89.6786247,20.92999432,259302
1086130-999-48,31,1,2023,50,10,49,8,7,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,37,0,0,0,0,0,0,0,0,0,0,0,0,3,15,10,,-89.59804902,21.01264945,259303
1086130-999-49,31,1,2023,50,14,39,8,7,2,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,21,0,1,0,0,0,0,0,0,0,0,0,1,2,MÉRIDA 2000,37,,-89.66352417,20.96836188,259304
1086130-999-50,31,1,2023,50,15,27,8,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,32,0,0,0,0,0,0,0,0,0,0,0,0,3,144,139,,-89.69093078,20.9365837,259305
1086130-999-51,31,1,2023,50,19,5,8,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,67,0,1,0,0,0,0,0,0,0,0,0,1,2,8,63 B,,-89.58281249,20.96167821,259306
1086130-999-52,31,1,2023,50,19,23,8,7,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,7,64,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA MANUEL BERZUNZA,,"LICENCIADO MANUEL BERZUNZA, 97314 COMPLEJO DE SEGURIDAD",-89.69308669,20.96373707,259307
1086130-999-53,31,1,2023,50,21,30,8,7,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,7,40,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA 114,31,,-89.72466289,21.01037182,259308
1086130-999-54,31,1,2023,50,4,18,9,1,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,39 A,,-89.67083802,20.92782932,259309
1086130-999-55,31,1,2023,50,10,6,9,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,57,0,0,0,0,0,0,0,0,0,0,0,0,3,51,82 A,,-89.67186417,21.03905853,259310
1086130-999-56,31,1,2023,50,15,25,9,1,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,52,0,0,0,0,0,0,0,0,0,0,0,0,3,31,,,-89.70111247,21.00461622,259311
1086130-999-57,31,1,2023,50,3,20,10,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,51,50,,-89.64638441,21.03165666,259312
1086130-999-58,31,1,2023,50,4,12,10,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,7,30,0,1,0,0,0,0,0,0,0,0,0,1,2,65,10,,-89.56704732,20.96189228,259313
1086130-999-59,31,1,2023,50,8,12,10,2,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,78,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA JACINTO CANEK,"JACINTO CANEK, CALLE 59 A",,-89.67123646,20.99438752,259314
1086130-999-60,31,1,2023,50,16,16,10,2,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,6,8,33,0,1,0,0,0,0,0,0,0,0,0,1,2,114,87,,-89.72581457,20.98956984,259315
1086130-999-61,31,1,2023,50,21,27,10,2,1,0,11,1,0,0,0,0,0,0,0,0,0,0,1,0,5,1,2,5,8,56,0,0,0,0,0,0,0,1,0,0,0,1,2,42,97,,-89.61361485,20.94801312,259316
1086130-999-62,31,1,2023,50,13,15,11,3,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,8,30,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA ARCO VIAL NORTE,,"ARCO VIAL NORTE, 97314 17 Y 11-C CARCAMO POZO 5",-89.68527291,21.01606351,259317
1086130-999-63,31,1,2023,50,17,21,11,3,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,27,0,1,0,1,0,0,0,0,0,0,0,2,2,12,25,,-89.55595851,21.00315623,259318
1086130-999-64,31,1,2023,50,20,39,11,3,2,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4,8,24,0,1,0,0,0,0,0,0,0,0,0,1,2,JACINTO CANEK (59 A),46,,-89.65489262,20.98412805,259319
1086130-999-65,31,1,2023,50,20,50,11,3,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4,8,44,0,0,0,0,0,0,0,0,0,0,0,0,3,86,191,,-89.65175953,20.88996017,259320
1086130-999-66,31,1,2023,50,2,45,12,4,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,34,0,1,0,0,0,0,0,0,0,0,0,1,2,116,59,,-89.65596964,20.97294653,259321
1086130-999-67,31,1,2023,50,7,0,12,4,2,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,5,8,28,0,1,0,0,0,1,0,0,0,0,0,2,2,16,31,,-89.60345279,20.99679404,259322
1086130-999-68,31,1,2023,50,9,0,12,4,2,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,49,0,1,0,0,0,0,0,0,0,0,0,1,2,JOSÉ DÍAZ BOLIO,,,-89.59833666,21.00017174,259323
1086130-999-69,31,1,2023,50,10,22,12,4,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,5,8,48,0,1,0,0,0,1,0,0,0,0,0,2,2,SAN PEDRO,59 A,,-89.68221972,21.00085713,259324
1086130-999-70,31,1,2023,50,15,17,12,4,1,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,5,8,27,0,1,0,0,0,0,0,0,0,0,0,1,2,24,59 A,,-89.680398,20.96108914,259325
1086130-999-71,31,1,2023,50,17,9,12,4,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,5,7,44,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO MANUEL BERZUNZA,MONTE,,-89.68977491,20.97367616,259326
1086130-999-72,31,1,2023,50,21,20,12,4,2,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,35,0,1,0,0,0,0,0,0,0,0,0,1,2,142,140,,-89.67253823,20.99508725,259327
1086130-999-73,31,1,2023,50,2,33,13,5,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,SAN PEDRO,59 A,,-89.68218922,21.00111709,259328
1086130-999-74,31,1,2023,50,3,39,13,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,PASEO DE MONTEJO 56 B,,-89.61638454,20.99459145,259329
1086130-999-75,31,1,2023,50,9,18,13,5,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,27,0,2,0,0,0,0,0,0,0,0,0,2,2,2A,7,,-89.58911894,21.002926,259330
1086130-999-76,31,1,2023,50,8,45,14,6,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,52,0,1,0,0,0,0,0,0,0,0,0,1,2,1 F (3),REAL COLONIA MÉXICO,,-89.60462179,21.01112586,259331
1086130-999-77,31,1,2023,50,12,18,14,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,52,0,0,0,0,0,0,0,0,0,0,0,0,3,15,14,,-89.59921291,20.97496072,259332
1086130-999-78,31,1,2023,50,13,11,14,6,2,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,17,0,1,0,0,0,0,0,0,0,0,0,1,2,21 DIAGONAL,36,,-89.64896732,21.01486757,259333
1086130-999-79,31,1,2023,50,16,39,14,6,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,9,32,0,1,0,7,0,0,0,0,0,0,0,8,2,52 B,41,,-89.66972118,20.96609945,259334
1086130-999-80,31,1,2023,50,18,19,14,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,62,0,0,0,1,0,0,0,0,0,0,0,1,2,24,23 A,,-89.57110916,21.00725972,259335
1086130-999-81,31,1,2023,50,21,32,14,6,2,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,5,8,48,0,0,0,0,0,1,0,0,0,0,0,1,2,22,37,,-89.67755967,20.96883312,259336
1086130-999-82,31,1,2023,50,0,42,15,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,66,99,,-89.64172585,20.94219623,259337
1086130-999-83,31,1,2023,50,7,5,15,7,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,7,53,0,0,0,0,0,0,0,0,0,0,0,0,3,INDUSTRIAS NO CONTAMINANTES,,,-89.63901025,21.06472202,259338
1086130-999-84,31,1,2023,50,12,0,15,7,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,9,21,0,0,0,0,0,1,0,0,0,0,0,1,2,67 A,124,,-89.66782049,20.95899028,259339
1086130-999-86,31,1,2023,50,16,2,15,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,78,0,1,0,0,0,0,0,0,0,0,0,1,2,85,56,,-89.6227051,20.95153329,259340
1086130-999-87,31,1,2023,50,17,1,15,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6,9,0,0,1,0,1,0,0,0,0,0,0,0,2,2,116,65,,-89.6594103,20.96302488,259341
1086130-999-88,31,1,2023,50,20,9,15,7,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,48,0,0,0,0,0,0,0,0,0,0,0,0,3,42,19,,-89.64866383,21.01575551,259342
1086130-999-89,31,1,2023,50,21,13,15,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,43,0,1,0,1,0,0,0,0,0,0,0,2,2,22,13,,-89.67600088,20.97388266,259343
1086130-999-90,31,1,2023,50,0,31,16,1,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,7,55,0,1,0,1,0,0,0,0,0,0,0,2,2,AVENIDA MANUEL BERZUNZA,LICENCIADO MANUEL BERZUNZA,,-89.64065589,20.90017363,259344
1086130-999-91,31,1,2023,50,8,9,16,1,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,30,0,1,0,2,0,0,0,0,0,0,0,3,2,47 A (76),20 A SUR DIAGONAL,,-89.59534049,20.92960902,259345
1086130-999-92,31,1,2023,50,8,47,16,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,61,0,1,0,0,0,0,0,0,0,0,0,1,2,72,79,,-89.63354057,20.95688763,259346
1086130-999-93,31,1,2023,50,7,57,17,2,1,0,11,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,5,8,35,0,0,0,0,0,0,0,1,0,0,0,1,2,60,59,,-89.68956323,20.99457152,259347
1086130-999-94,31,1,2023,50,18,6,17,2,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4,9,26,0,1,0,0,0,0,0,0,0,0,0,1,2,42,57,,-89.60683014,20.92477234,259348
1086130-999-95,31,1,2023,50,5,32,18,3,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,TECNOLÓGICO (60),15 A,,-89.62459098,21.01578945,259349
1086130-999-98,31,1,2023,50,19,47,18,3,1,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,22,0,1,0,0,0,0,0,0,0,0,0,1,2,96,AVENIDA CRONISTA DEPORTIVO,,-89.70987255,20.99824335,259350
1086130-999-99,31,1,2023,50,23,2,18,3,2,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,37,0,1,0,0,0,0,0,0,0,0,0,1,2,CIRCUITO COLONIAS (CALLE 20),17,,-89.60907832,20.93725332,259351
1086130-999-100,31,1,2023,50,23,5,18,3,1,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,5,8,45,0,2,0,2,0,0,0,0,0,0,0,4,2,138B DIAGONAL,79 A,,-89.68236944,20.95038993,259352
1086130-999-101,31,1,2023,50,0,39,19,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,36,0,1,0,0,0,0,0,0,0,0,0,1,2,120,59,,-89.66383941,21.06957299,259353
1086130-999-102,31,1,2023,50,0,59,19,4,2,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4,8,21,0,1,0,0,0,0,0,0,0,0,0,1,2,114,59 D,,-89.6540204,20.98118345,259354
1086130-999-103,31,1,2023,50,2,17,19,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,7,27,0,1,0,1,0,0,0,0,0,0,0,2,2,LICENCIADO MANUEL BERZUNZA,17,,-89.57540028,21.02996401,259355
1086130-999-104,31,1,2023,50,3,30,19,4,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,26,0,1,0,1,0,0,0,0,0,0,0,2,2,BENITO JUÁREZ (AVIACIÓN),,,-89.65141108,20.94779283,259356
1086130-999-105,31,1,2023,50,14,9,19,4,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,7,43,0,1,0,0,0,0,0,0,0,0,0,1,2,142,129,,-89.53532245,20.98727878,259357
1086130-999-106,31,1,2023,50,20,30,19,4,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,9,63,0,0,0,1,0,0,0,0,0,0,0,1,2,30,39 B,,-89.60238752,20.9799622,259358
1086130-999-107,31,1,2023,50,3,45,20,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,7,31,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA MANUEL BERZUNZA,LICENCIADO MANUEL BERZUNZA,,-89.56096652,20.9991478,259359
1086130-999-108,31,1,2023,50,5,27,20,5,2,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,85,52,,-89.62141862,20.95124117,259360
1086130-999-109,31,1,2023,50,7,10,20,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,52,0,1,0,1,0,0,0,0,0,0,0,2,2,LICENCIADO MANUEL BERZUNZA,29,,-89.67843928,20.98703594,259361
1086130-999-110,31,1,2023,50,13,6,20,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,45,0,1,0,0,0,0,0,0,0,0,0,1,2,37,38,,-89.66248706,20.96771327,259362
1086130-999-111,31,1,2023,50,17,40,20,5,1,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,5,9,59,0,1,0,0,0,0,0,0,0,0,0,1,2,54,COLONIAS (111),,-89.62450154,20.93803191,259363
1086130-999-112,31,1,2023,50,17,42,20,5,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,UNIVERSIDAD PEDAGÓGICA,,-89.58272249,20.95700316,259364
1086130-999-113,31,1,2023,50,21,24,20,5,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,29,0,0,0,0,0,0,0,0,0,0,0,0,3,128 (AVENIDA MÉRIDA 2000),43 B,,-89.66414376,20.99913268,259365
1086130-999-114,31,1,2023,50,22,2,20,5,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,7,62,0,0,0,0,0,0,0,0,0,0,0,0,3,24,,,-89.60159869,21.04159887,259366
1086130-999-115,31,1,2023,50,2,52,21,6,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,32,0,1,0,0,0,0,0,0,0,0,0,1,2,9,20,,-89.63126233,21.0214215,259367
