ID,EDO,MES,ANIO,MPIO,HORA,MINUTOS,DIA,DIASEMANA,URBANA,SUBURBANA,TIPACCID,AUTOMOVIL,CAMPASAJ,MICROBUS,PASCAMION,OMNIBUS,TRANVIA,CAMIONETA,CAMION,TRACTOR,FERROCARRI,MOTOCICLET,BICICLETA,OTROVEHIC,CAUSAACCI,CAPAROD,SEXO,ALIENTO,CINTURON,EDAD,CONDMUERTO,CONDHERIDO,PASAMUERTO,PASAHERIDO,PEATMUERTO,PEATHERIDO,CICLMUERTO,CICLHERIDO,OTROMUERTO,OTROHERIDO,TOTMUERTOS,TOTHERIDOS,CLASE,CALLE1,CALLE2,CARRETERA,LONGITUD,LATITUD
614,1,3,2019,1,9,15,28,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,31,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA AGUASCALIENTES PONIENTE,RASGO ARROYO,,-102.31858000000001,21.91318
615,1,3,2019,1,16,50,28,4,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,2,5,9,24,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA SIGLO XXI,AVENIDA MAHATMA GANDHI,,-102.29366,21.84473
616,1,3,2019,1,19,50,28,4,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,42,0,1,0,1,0,0,0,0,0,0,0,2,2,AVENIDA PASEO DE LA CRUZ,CALLE 19 DE DICIEMBRE,,-102.2951,21.870810000000002
618,1,3,2019,1,18,41,27,3,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,5,9,32,0,0,0,0,1,0,0,0,0,0,1,0,1,AVENIDA AVENIDA DEL REY,PROLONGACIÓN MARGARITA MAZA DE JUÁREZ,,-102.25415,21.83979
619,1,3,2019,1,14,40,28,4,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,44,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE OJOCALIENTE,PRIVADA CONDOMINIO DE LA ALAMEDA,,-102.26326,21.88271
620,1,3,2019,1,18,40,28,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,33,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD JOSÉ MARÍA CHÁVEZ,AVENIDA SIGLO XXI,,-102.29077,21.84478
621,1,3,2019,1,6,35,29,5,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD JOSÉ MARÍA CHÁVEZ,CALLE CAROLINA VILLANUEVA DE GARCÍA,,-102.28908,21.834789999999998
622,1,3,2019,1,14,55,29,5,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA FUNDICIÓN,CALLE SAN RAFAEL,,-102.31291999999999,21.89787
623,1,3,2019,1,16,40,29,5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,49,0,0,0,1,0,0,0,0,0,0,0,1,2,CALLE CALLE DEL RIEGO,CALLE CALLE DE LOS SETOS,,-102.33122,21.85049
624,1,3,2019,1,17,25,29,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,22,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AGUASCALIENTES ORIENTE,AVENIDA PENSADORES MEXICANOS,,-102.27263,21.90878
625,1,3,2019,1,17,52,29,5,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,24,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA UNIVERSIDAD,CALLE BENJAMÍN MÉNDEZ,,-102.30866999999999,21.904889999999998
626,1,3,2019,1,20,0,29,5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,52,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,SAN GABRIEL,,-102.24595,21.873379999999997
627,1,3,2019,1,10,45,29,5,1,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,5,9,30,0,0,0,1,0,0,0,0,0,0,0,1,2,AVENIDA ALAMEDA,AVENIDA HEROICO COLEGIO MILITAR,,-102.2745,21.8839
628,1,3,2019,1,23,5,29,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE CALLE DE LA CRUZ,CALLE PODER LEGISLATIVO,,-102.28421,21.8854
629,1,3,2019,1,1,5,30,6,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,26,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD LUIS DONALDO COLOSIO,CALLE SAN JUAN DE LOS LAGOS,,-102.31116,21.92441
630,1,3,2019,1,2,25,30,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,24,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AGUASCALIENTES ORIENTE,PROLONGACIÓN ALAMEDA,,-102.26165,21.88795
631,1,3,2019,1,3,20,30,6,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,37,0,0,0,0,0,0,0,0,0,0,0,0,3,ALCALDES,POZO BRAVO,,-102.27504,21.91945
632,1,3,2019,1,4,42,30,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,26,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD GUADALUPANO,AVENIDA OJOCALIENTE,,-102.26326999999999,21.90492
633,1,3,2019,1,11,20,30,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,32,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE AQUILES SERDÁN,CALLE SAN JACINTO,,-102.29989,21.89084
634,1,3,2019,1,13,20,30,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,57,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE 30 DE JULIO,CALLE SITIO DE CUAUTLA,,-102.26801,21.85655
635,1,3,2019,1,20,5,30,6,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,99,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA CONVENCIÓN DE 1914 NORTE,CALLE ROBLE,,-102.29997,21.89859
636,1,3,2019,1,22,0,30,6,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,33,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD JOSÉ MARÍA CHÁVEZ,AVENIDA CENTRAL,,-102.28819,21.829539999999998
637,1,3,2019,1,0,5,31,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AGUASCALIENTES PONIENTE,BOULEVARD SAN MARCOS,,-102.31808000000001,21.868270000000003
638,1,3,2019,1,0,1,31,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,22,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE REPÚBLICA DE URUGUAY,CALLE REPÚBLICA DE ECUADOR,,-102.30105999999999,21.87012
639,1,3,2019,1,1,30,31,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,24,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD LUIS DONALDO COLOSIO,BOULEVARD LUIS DONALDO COLOSIO,,-102.31732,21.92429
640,1,3,2019,1,3,35,31,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA PASEO DE LA CRUZ,CALLE SOLEDAD,,-102.28265999999999,21.87356
641,1,3,2019,1,1,55,31,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,19,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AGUASCALIENTES PONIENTE,CALLE AQUILES ELORDUY,,-102.31792,21.88063
642,1,3,2019,1,2,45,31,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,21,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AGUASCALIENTES PONIENTE,RASGO ARROYO,,-102.31896,21.91457
643,1,3,2019,1,2,30,31,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,50,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA ANTARES,AVENIDA PASEO DE LA CRUZ,,-102.25904,21.87398
644,1,3,2019,1,20,0,30,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,HEROE INMORTAL FRENTE A LA ZON ADE TOLERANCIA,,,-102.26236,21.81739
645,1,3,2019,1,3,27,31,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,33,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA INDEPENDENCIA,CALLE PETRÓLEOS MEXICANOS,,-102.29489000000001,21.89143
646,1,3,2019,1,4,5,31,7,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,26,0,0,0,1,0,0,0,0,0,0,0,1,2,AVENIDA CONVENCIÓN DE 1914 PONIENTE,AVENIDA PROLONGACIÓN DOCTOR SALVADOR QUEZADA LIMÓN,,-102.31245,21.88547
647,1,3,2019,1,4,50,31,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,52,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE RODRIGO RINCÓN GALLARDO,CALLE MANUEL CHÁVEZ,,-102.26375999999999,21.93336
648,1,3,2019,1,5,45,31,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,20,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AGUASCALIENTES PONIENTE,RASGO ARROYO,,-102.31836,21.9126
649,1,3,2019,1,8,50,31,7,1,0,11,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2,5,9,55,0,0,0,0,0,0,1,0,0,0,1,0,1,AVENIDA INDEPENDENCIA,CALLE FÉLIX DE LA PAZ,,-102.29527,21.89432
650,1,3,2019,1,9,40,31,7,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,52,0,1,0,1,0,0,0,0,0,0,0,2,2,AVENIDA LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,CALLE JOSÉ MARÍA CHÁVEZ,,-102.29593,21.87845
651,1,3,2019,1,10,30,31,7,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,9,43,0,0,0,0,0,1,0,0,0,0,0,1,2,BOULEVARD BOULEVARD A ZACATECAS,CALLE COMERCIO,,-102.29208,21.912879999999998
652,1,3,2019,1,16,35,31,7,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,39,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA CULTURA OTOMÍ SUR,CALLE SAN JORGE,,-102.24474000000001,21.89904
653,1,3,2019,1,17,55,31,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,35,0,1,0,0,0,0,0,0,0,0,0,1,2,CALLE SARGENTO LIBERATO SANTA CRUZ,CALLE DOCTOR GERÓNIMO DE OROZCO,,-102.29114,21.89224
654,1,3,2019,1,18,30,31,7,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,61,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD GUADALUPANO,AVENIDA OJOCALIENTE,,-102.26326999999999,21.90492
655,1,3,2019,1,18,24,31,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,28,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI NUMERO 104,,,-102.29769,21.844739999999998
656,1,3,2019,1,20,0,31,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4,9,35,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA CONVENCIÓN DE 1914 PONIENTE,AVENIDA GUADALUPE,,-102.31245,21.885479999999998
657,1,3,2019,1,21,58,31,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA AGUASCALIENTES PONIENTE,PROLONGACIÓN DOCTOR SALVADOR QUEZADA LIMÓN,,-102.31729,21.8861
663,1,4,2019,1,4,40,1,1,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA MAHATMA GANDHI,CALLE ABRAHAM GONZÁLEZ,,-102.29386,21.84853
664,1,4,2019,1,0,15,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,5,9,33,0,1,0,0,0,0,0,0,0,0,0,1,2,BOULEVARD JOSÉ MARÍA CHÁVEZ,AVENIDA SIGLO XXI,,-102.29077,21.84478
665,1,4,2019,1,15,25,1,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,57,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA MAHATMA GANDHI,CALLE AUSTRAL,,-102.29353,21.838160000000002
666,1,4,2019,1,16,45,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,42,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD GUADALUPANO,AVENIDA AGUASCALIENTES ORIENTE,,-102.2701,21.902820000000002
667,1,4,2019,1,22,20,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,1,0,0,0,0,0,1,2,AVENIDA UNIVERSIDAD,CALLE LICENCIADO GUILLERMO H. MIRAMONTES,,-102.30483000000001,21.8976
669,1,4,2019,1,8,5,2,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,36,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD JOSÉ MARÍA CHÁVEZ,AVENIDA AYUNTAMIENTO,,-102.29505999999999,21.873089999999998
670,1,4,2019,1,8,45,2,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,44,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,CALLE CAPULÍN,,-102.31454000000001,21.87319
671,1,4,2019,1,15,50,2,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,33,0,1,0,1,0,0,0,0,0,0,0,2,2,CALLE GERÓNIMO DE LA CUEVA,CALLE CELIA MARÍA MARTÍNEZ,,-102.25793,21.93368
672,1,4,2019,1,7,40,3,3,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,5,9,39,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD JOSÉ MARÍA CHÁVEZ,CALLE CAROLINA VILLANUEVA DE GARCÍA,,-102.28908,21.8348
673,1,4,2019,1,8,10,3,3,1,0,11,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,3,5,8,52,0,0,0,0,0,0,0,1,0,0,0,1,2,CALLE PICO DE ORIZABA,PROLONGACIÓN PASEO DE LA ASUNCIÓN,,-102.29978,21.85812
674,1,4,2019,1,8,40,3,3,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,34,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE REPÚBLICA DEL SALVADOR,CALLE BOGOTÁ,,-102.30435,21.87185
675,1,4,2019,1,17,15,3,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,27,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AGUASCALIENTES ORIENTE,AVENIDA PASEO OJOCALIENTE,,-102.25435,21.87024
676,1,4,2019,1,19,10,3,3,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,5,9,44,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE PICACHO ORIENTE,CALLE SIERRA DE SAN BERNARDINO,,-102.25584,21.90991
677,1,4,2019,1,22,40,4,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,27,1,0,0,0,0,0,0,0,0,0,1,0,1,CONSTITUCION FRENTE A FRACCIONAMIENTO LA PLAZA,,,-102.2778,21.94484
678,1,4,2019,1,0,50,4,4,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,20,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA HÉROE INMORTAL,CALLE JESÚS RIVERA FRANCO,,-102.2692,21.84293
679,1,4,2019,1,6,50,4,4,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,64,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AGUASCALIENTES SUR,CALLE JUAN B. OROZCO,,-102.29136,21.85843
680,1,4,2019,1,7,0,4,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,19,0,0,0,0,0,1,0,0,0,0,0,1,2,AVENIDA LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,CALLE NIETO,,-102.3119,21.8742
682,1,4,2019,1,10,45,4,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA SIGLO XXI,CALLE MÉXICO LIBRE,,-102.26545,21.853089999999998
683,1,4,2019,1,15,15,4,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,45,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES,ENRIQUE OLIVARES SANTANA,,-102.28817,21.82818
684,1,4,2019,1,18,5,4,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,46,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA SIGLO XXI,CALLE HERMANOS GALEANA,,-102.26366,21.85357
685,1,4,2019,1,8,25,5,5,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,5,9,47,0,0,0,0,1,0,0,0,0,0,1,0,1,AVENIDA CONVENCIÓN DE 1914 NORTE,BOULEVARD BOULEVARD A ZACATECAS,,-102.29429,21.90016
686,1,4,2019,1,13,10,5,5,1,0,10,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,30,0,1,0,0,0,0,0,0,0,0,0,1,2,CALLE FEDERICO MÉNDEZ,CIRCUITO PERICO,,-102.25285,21.93243
687,1,4,2019,1,20,35,5,5,1,0,10,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,5,9,25,0,1,0,0,0,0,0,0,0,0,0,1,2,CALLE GENERAL JOSÉ ISABEL ROBLES,CALLE ABRAHAM GONZÁLEZ,,-102.30497,21.84881
688,1,4,2019,1,22,25,5,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,26,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA CONVENCIÓN DE 1914 ORIENTE,AVENIDA ALAMEDA,,-102.27256,21.884179999999997
689,1,4,2019,1,23,16,5,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,54,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA SIGLO XXI,AVENIDA HÉROE INMORTAL,,-102.26931,21.85216
690,1,4,2019,1,23,15,5,5,1,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1,1,2,5,9,30,0,2,0,2,0,0,0,0,0,0,0,4,2,AVENIDA HÉROE DE NACOZARI SUR,AVENIDA AGUASCALIENTES SUR,,-102.28278,21.860129999999998
691,1,4,2019,1,0,7,6,6,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD GUADALUPANO,CALLE CULTURA OTOMÍ,,-102.24587,21.91695
693,1,4,2019,1,4,0,6,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,29,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA QUINTA,AVENIDA AGUASCALIENTES SUR,,-102.30064,21.86066
694,1,4,2019,1,5,20,6,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA PASEO DE LA SOLEDAD,CALLE MISIÓN DE SANTO TOMAS,,-102.3202,21.9321
695,1,4,2019,1,5,0,6,6,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,39,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AGUASCALIENTES NORTE,AVENIDA CONSTITUCIÓN,,-102.28652,21.915229999999998
696,1,4,2019,1,6,30,6,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,28,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA AGUASCALIENTES SUR,PROLONGACIÓN PASEO DE LA ASUNCIÓN,,-102.29879,21.85964
697,1,4,2019,1,11,45,6,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,24,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA INDEPENDENCIA,PRIVADA HAROLD R. PAPE,,-102.29745,21.91583
698,1,4,2019,1,16,7,6,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,53,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES,JARDINES ETERNOS,,-102.31704,21.8897
699,1,4,2019,1,16,5,6,6,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,34,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA AJEDRECISTAS,CALLE LOMA AZUL,,-102.2575,21.8457
700,1,4,2019,1,18,35,6,6,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,2,5,9,57,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA CONVENCIÓN DE 1914 ORIENTE,CALLE GENERAL RODOLFO SÁNCHEZ TABOADA,,-102.2707,21.872429999999998
701,1,4,2019,1,20,18,6,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,26,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE REPÚBLICA DE BRASIL,CALLE REPÚBLICA DE COSTA RICA,,-102.29905,21.868389999999998
702,1,4,2019,1,23,30,6,6,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,41,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE JOSÉ F. ELIZONDO,CALLE NIETO,,-102.30145999999999,21.879479999999997
703,1,4,2019,1,0,38,7,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,18,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD JUAN PABLO II,CALLE JOSÉ ANTONIO DÍAZ LÓPEZ,,-102.32794,21.86792
704,1,4,2019,1,4,5,6,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,RASGO TERRENO BALDÍO,CALLE AMARELO,,-102.32489,21.84112
705,1,4,2019,1,0,45,7,7,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,17,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AGUASCALIENTES PONIENTE,CALLE GUADALUPE GONZÁLEZ,,-102.31725,21.90946
706,1,4,2019,1,3,10,7,7,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,20,0,1,0,0,0,0,0,0,0,0,0,1,2,CALLE 30 DE SEPTIEMBRE,AVENIDA AGUASCALIENTES SUR,,-102.27155,21.859820000000003
707,1,4,2019,1,5,30,7,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,33,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA CONVENCIÓN DE 1914 PONIENTE,AVENIDA LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,,-102.31192,21.87419
708,1,4,2019,1,4,20,7,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,20,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD BOULEVARD A ZACATECAS,BOULEVARD LUIS DONALDO COLOSIO,,-102.29154,21.92551
709,1,4,2019,1,5,30,7,7,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE AQUILES SERDÁN,CALLE SANTA IRENE,,-102.30254000000001,21.89388
710,1,4,2019,1,6,25,7,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,33,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE ESFUERZO NACIONAL,CALLE REINAS DE LA FERIA,,-102.24728,21.89716
711,1,4,2019,1,7,50,7,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,27,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA HÉROE INMORTAL,CALLE JESÚS RIVERA FRANCO,,-102.26919000000001,21.84292
712,1,4,2019,1,9,24,7,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,36,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE JOSÉ MARÍA ELIZALDE,CALLE MAR DEL NORTE,,-102.31555,21.895410000000002
713,1,4,2019,1,15,17,7,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,45,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA HÉROE DE NACOZARI SUR,CALLE CASA BLANCA,,-102.28272,21.86254
714,1,4,2019,1,19,55,7,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AVENIDA DEL REY,CALLE DIAGONAL ALFIL,,-102.25258000000001,21.84481
716,1,4,2019,1,0,5,8,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,45,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA CONSTITUCIÓN,CALLE PAULINO N. MARTÍ,,-102.27882,21.941489999999998
717,1,4,2019,1,8,10,8,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,8,19,0,1,0,0,0,1,0,0,0,0,0,2,2,AVENIDA CONVENCIÓN DE 1914 ORIENTE,AVENIDA LICENCIADO ADOLFO LÓPEZ MATEOS ORIENTE,,-102.27152,21.87807
718,1,4,2019,1,8,30,8,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,39,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA PASEO DE LA SOLIDARIDAD,CALLE CAMINO AL CÓBANO,,-102.28459000000001,21.90483
719,1,4,2019,1,8,30,8,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA MAHATMA GANDHI,CALLE MAYOR PABLO GARCÍA,,-102.29358,21.8414
